Country_Code,Country,High_Income_Country,Year,LMY_Education_Female_IAScore,LMY_Education_Female_GBScore,LMY_Education_Male_IAScore,LMY_Education_Male_GBScore,HiY_Education_Female_IAScore,HiY_Education_Female_GBScore,HiY_Education_Male_IAScore,HiY_Education_Male_GBScore,LMY_Food_Female_IAScore,LMY_Food_Female_GBScore,LMY_Food_Male_IAScore,LMY_Food_Male_GBScore,HiY_Food_Female_IAScore,HiY_Food_Female_GBScore,HiY_Food_Male_IAScore,HiY_Food_Male_GBScore,H_EducQual_Female_MRYear,H_EducQual_Female_MRGDP,H_EducQual_Female_IAFrontier,H_EducQual_Female_MRValue,H_EducQual_Female_IAPenalty,H_EducQual_Female_IAScore,H_EducQual_Female_GBPenalty,H_EducQual_Female_GBScore,H_EducQual_Male_MRYear,H_EducQual_Male_MRGDP,H_EducQual_Male_IAFrontier,H_EducQual_Male_MRValue,H_EducQual_Male_IAPenalty,H_EducQual_Male_IAScore,H_EducQual_Male_GBPenalty,H_EducQual_Male_GBScore,TotNetPrimEn_Female_MRYear,TotNetPrimEn_Female_MRGDP,TotNetPrimEn_Female_IAFrontier,TotNetPrimEn_Female_MRValue,TotNetPrimEn_Female_IAPenalty,TotNetPrimEn_Female_IAScore,TotNetPrimEn_Female_GBPenalty,TotNetPrimEn_Female_GBScore,TotNetPrimEn_Male_MRYear,TotNetPrimEn_Male_MRGDP,TotNetPrimEn_Male_IAFrontier,TotNetPrimEn_Male_MRValue,TotNetPrimEn_Male_IAPenalty,TotNetPrimEn_Male_IAScore,TotNetPrimEn_Male_GBPenalty,TotNetPrimEn_Male_GBScore,TotNetUpSecEn_Female_MRYear,TotNetUpSecEn_Female_MRGDP,TotNetUpSecEn_Female_IAFrontier,TotNetUpSecEn_Female_MRValue,TotNetUpSecEn_Female_IAPenalty,TotNetUpSecEn_Female_IAScore,TotNetUpSecEn_Female_GBPenalty,TotNetUpSecEn_Female_GBScore,TotNetUpSecEn_Male_MRYear,TotNetUpSecEn_Male_MRGDP,TotNetUpSecEn_Male_IAFrontier,TotNetUpSecEn_Male_MRValue,TotNetUpSecEn_Male_IAPenalty,TotNetUpSecEn_Male_IAScore,TotNetUpSecEn_Male_GBPenalty,TotNetUpSecEn_Male_GBScore,PISAmath_Female_MRYear,PISAmath_Female_MRGDP,PISAmath_Female_IAFrontier,PISAmath_Female_MRValue,PISAmath_Female_IAPenalty,PISAmath_Female_IAScore,PISAmath_Female_GBPenalty,PISAmath_Female_GBScore,PISAmath_Male_MRYear,PISAmath_Male_MRGDP,PISAmath_Male_IAFrontier,PISAmath_Male_MRValue,PISAmath_Male_IAPenalty,PISAmath_Male_IAScore,PISAmath_Male_GBPenalty,PISAmath_Male_GBScore,PISAreading_Female_MRYear,PISAreading_Female_MRGDP,PISAreading_Female_IAFrontier,PISAreading_Female_MRValue,PISAreading_Female_IAPenalty,PISAreading_Female_IAScore,PISAreading_Female_GBPenalty,PISAreading_Female_GBScore,PISAreading_Male_MRYear,PISAreading_Male_MRGDP,PISAreading_Male_IAFrontier,PISAreading_Male_MRValue,PISAreading_Male_IAPenalty,PISAreading_Male_IAScore,PISAreading_Male_GBPenalty,PISAreading_Male_GBScore,PISAscience_Female_MRYear,PISAscience_Female_MRGDP,PISAscience_Female_IAFrontier,PISAscience_Female_MRValue,PISAscience_Female_IAPenalty,PISAscience_Female_IAScore,PISAscience_Female_GBPenalty,PISAscience_Female_GBScore,PISAscience_Male_MRYear,PISAscience_Male_MRGDP,PISAscience_Male_IAFrontier,PISAscience_Male_MRValue,PISAscience_Male_IAPenalty,PISAscience_Male_IAScore,PISAscience_Male_GBPenalty,PISAscience_Male_GBScore,HiY_PISAAverage_Female_IAScore,HiY_PISAAverage_Female_GBScore,HiY_PISAAverage_Male_IAScore,HiY_PISAAverage_Male_GBScore,NotStunted_Female_MRYear,NotStunted_Female_MRGDP,NotStunted_Female_IAFrontier,NotStunted_Female_MRValue,NotStunted_Female_IAPenalty,NotStunted_Female_IAScore,NotStunted_Female_GBPenalty,NotStunted_Female_GBScore,NotStunted_Male_MRYear,NotStunted_Male_MRGDP,NotStunted_Male_IAFrontier,NotStunted_Male_MRValue,NotStunted_Male_IAPenalty,NotStunted_Male_IAScore,NotStunted_Male_GBPenalty,NotStunted_Male_GBScore,FoodSecure_Female_MRYear,FoodSecure_Female_MRGDP,FoodSecure_Female_IAFrontier,FoodSecure_Female_MRValue,FoodSecure_Female_IAPenalty,FoodSecure_Female_IAScore,FoodSecure_Female_GBPenalty,FoodSecure_Female_GBScore,FoodSecure_Male_MRYear,FoodSecure_Male_MRGDP,FoodSecure_Male_IAFrontier,FoodSecure_Male_MRValue,FoodSecure_Male_IAPenalty,FoodSecure_Male_IAScore,FoodSecure_Male_GBPenalty,FoodSecure_Male_GBScore,AdultSurvival_Female_MRYear,AdultSurvival_Female_MRGDP,AdultSurvival_Female_IAFrontier,AdultSurvival_Female_MRValue,AdultSurvival_Female_IAPenalty,AdultSurvival_Female_IAScore,AdultSurvival_Female_GBPenalty,AdultSurvival_Female_GBScore,AdultSurvival_Male_MRYear,AdultSurvival_Male_MRGDP,AdultSurvival_Male_IAFrontier,AdultSurvival_Male_MRValue,AdultSurvival_Male_IAPenalty,AdultSurvival_Male_IAScore,AdultSurvival_Male_GBPenalty,AdultSurvival_Male_GBScore,SeniorSurvival_Female_MRYear,SeniorSurvival_Female_MRGDP,SeniorSurvival_Female_IAFrontier,SeniorSurvival_Female_MRValue,SeniorSurvival_Female_IAPenalty,SeniorSurvival_Female_IAScore,SeniorSurvival_Female_GBPenalty,SeniorSurvival_Female_GBScore,SeniorSurvival_Male_MRYear,SeniorSurvival_Male_MRGDP,SeniorSurvival_Male_IAFrontier,SeniorSurvival_Male_MRValue,SeniorSurvival_Male_IAPenalty,SeniorSurvival_Male_IAScore,SeniorSurvival_Male_GBPenalty,SeniorSurvival_Male_GBScore,U5Survival_Female_MRYear,U5Survival_Female_MRGDP,U5Survival_Female_IAFrontier,U5Survival_Female_MRValue,U5Survival_Female_IAPenalty,U5Survival_Female_IAScore,U5Survival_Female_GBPenalty,U5Survival_Female_GBScore,U5Survival_Male_MRYear,U5Survival_Male_MRGDP,U5Survival_Male_IAFrontier,U5Survival_Male_MRValue,U5Survival_Male_IAPenalty,U5Survival_Male_IAScore,U5Survival_Male_GBPenalty,U5Survival_Male_GBScore,NotLTUnemploy_Female_MRYear,NotLTUnemploy_Female_MRGDP,NotLTUnemploy_Female_IAFrontier,NotLTUnemploy_Female_MRValue,NotLTUnemploy_Female_IAPenalty,NotLTUnemploy_Female_IAScore,NotLTUnemploy_Female_GBPenalty,NotLTUnemploy_Female_GBScore,NotLTUnemploy_Male_MRYear,NotLTUnemploy_Male_MRGDP,NotLTUnemploy_Male_IAFrontier,NotLTUnemploy_Male_MRValue,NotLTUnemploy_Male_IAPenalty,NotLTUnemploy_Male_IAScore,NotLTUnemploy_Male_GBPenalty,NotLTUnemploy_Male_GBScore
BRB,Barbados,1,2017,,,,,,,,,93.73287587,93.73287587,89.92977731,89.92977731,,,,,,,,,,,,,,,,,,,,,2017,16233.79215,100,95.19287,9.482936434,85.70993357,9.482936434,85.70993357,2017,16233.79215,100,96.02236,7.952972278,88.06938772,7.952972278,88.06938772,2009,16438.68397,100,98.82738,0.222337821,98.60504218,0.222337821,98.60504218,2009,16438.68397,100,99.72383,0.052646571,99.67118343,0.052646571,99.67118343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,15757.74859,97.7,93.6,0.548853554,93.73287587,0.548853554,93.73287587,2012,15757.74859,97.7,91.1,0.865201771,89.92977731,0.865201771,89.92977731,,,,,,,,,,,,,,,,,2017,16233.79215,95.64480216,91.18733877,0.270538772,93.6768095,0.343089946,91.90669508,2017,16233.79215,92.39840256,87.12201923,0.024267578,92.48069967,0.030577888,90.41667104,2017,16233.79215,73.92666692,70.19061945,0,94.57967774,0,82.51977145,2017,16233.79215,60.79952096,57.01530199,0,93.21818736,0,77.63477909,2017,16233.79215,99.62579033,98.77,1.104963092,96.27198831,1.55733502,94.71539225,2017,16233.79215,99.53223792,98.55,1.045681501,95.93504291,1.507083999,94.09897661,,,,,,,,,,,,,,,,
BRB,Barbados,1,2018,,,,,,,,,93.73287587,93.73287587,89.92977731,89.92977731,,,,,,,,,,,,,,,,,,,,,2018,16063.45373,100,96.46734,7.06126511,89.40607489,7.06126511,89.40607489,2018,16063.45373,100,96.92555,6.190588701,90.7349613,6.190588701,90.7349613,2009,16438.68397,100,98.82738,0.222337821,98.60504218,0.222337821,98.60504218,2009,16438.68397,100,99.72383,0.052646571,99.67118343,0.052646571,99.67118343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,15757.74859,97.7,93.6,0.548853554,93.73287587,0.548853554,93.73287587,2012,15757.74859,97.7,91.1,0.865201771,89.92977731,0.865201771,89.92977731,,,,,,,,,,,,,,,,,2018,16063.45373,95.63043151,91.28543258,0.23257481,93.86633396,0.297400044,92.08317673,2018,16063.45373,92.38141906,87.24449843,0,92.70131136,0,90.61735893,2018,16063.45373,73.81944568,70.66028,0,95.40948687,0,83.11427847,2018,16063.45373,60.69364228,57.42055177,0,94.12304462,0,78.23962951,2018,16063.45373,99.62177215,98.81,1.031017639,96.48054566,1.481845082,94.91209431,2018,16063.45373,99.52721519,98.59,0.978856694,96.13981706,1.437460245,94.28981248,,,,,,,,,,,,,,,,
BRB,Barbados,1,2019,,,,,,,,,93.73287587,93.73287587,89.92977731,89.92977731,,,,,,,,,,,,,,,,,,,,,2019,16077.51476,100,97.06151,5.933380703,91.1281293,5.933380703,91.1281293,2019,16077.51476,100,98.29418,3.512448725,94.78173127,3.512448725,94.78173127,2009,16438.68397,100,98.82738,0.222337821,98.60504218,0.222337821,98.60504218,2009,16438.68397,100,99.72383,0.052646571,99.67118343,0.052646571,99.67118343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,15757.74859,97.7,93.6,0.548853554,93.73287587,0.548853554,93.73287587,2012,15757.74859,97.7,91.1,0.865201771,89.92977731,0.865201771,89.92977731,,,,,,,,,,,,,,,,,2019,16077.51476,95.63162931,91.36245093,0.231200081,93.97077749,0.296844072,92.18642383,2019,16077.51476,92.38283464,87.3651827,0,92.87091524,0,90.78497597,2019,16077.51476,73.82836064,71.16117985,0,96.12488112,0,83.74832892,2019,16077.51476,60.70243468,58.09323857,0,95.31583111,0,79.24363966,2019,16077.51476,99.62210711,98.84,0.995449155,96.6070751,1.447575233,95.03727325,2019,16077.51476,99.52763388,98.63,0.939885856,96.30051015,1.400236795,94.44824805,,,,,,,,,,,,,,,,
BRB,Barbados,1,2020,,,,,,,,,93.73287587,93.73287587,89.92977731,89.92977731,68.37069112,63.70786517,73.79693645,68.76404494,,,,,,,,,,,,,,,,,2020,14003.92203,100,96.72597,5.949774412,90.77619559,5.949774412,90.77619559,2020,14003.92203,100,97.71202,4.219349966,93.49267003,4.219349966,93.49267003,2020,14003.92203,100,98.14919,0.181751955,97.96743805,0.181751955,97.96743805,2020,14003.92203,100,99.69144,0.030562188,99.66087781,0.030562188,99.66087781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,15757.74859,97.7,93.6,0.548853554,93.73287587,0.548853554,93.73287587,2012,15757.74859,97.7,91.1,0.865201771,89.92977731,0.865201771,89.92977731,2020,14003.92203,92.93027183,66.7,0,68.37069112,0,63.70786517,2020,14003.92203,92.93027183,71.2,0,73.79693645,0,68.76404494,2020,14003.92203,95.42901153,91.41125527,0,94.52838029,0,92.54834036,2020,14003.92203,92.14337727,87.45692085,0,93.31874711,0,90.91239007,2020,14003.92203,72.37483699,71.4240523,0,98.58881338,0,84.08107886,2020,14003.92203,59.29456005,58.86364825,0,99.20634443,0,80.39350485,2020,14003.92203,99.56534092,98.88,0.679655003,97.21583479,1.086444119,95.51961649,2020,14003.92203,99.45667615,98.67,0.613863725,96.96236327,1.010106403,94.95959057,,,,,,,,,,,,,,,,
BRB,Barbados,1,2021,,,,,,,,,93.73287587,93.73287587,89.92977731,89.92977731,68.41931891,63.70786517,73.84942359,68.76404494,,,,,,,,,,,,,,,,,2021,13869.24226,100,95.0194,8.759595084,86.25980492,8.759595084,86.25980492,2021,13869.24226,100,96.04838,7.058268185,88.99011182,7.058268185,88.99011182,2020,14003.92203,100,98.14919,0.181751955,97.96743805,0.181751955,97.96743805,2020,14003.92203,100,99.69144,0.030562188,99.66087781,0.030562188,99.66087781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,15757.74859,97.7,93.6,0.548853554,93.73287587,0.548853554,93.73287587,2012,15757.74859,97.7,91.1,0.865201771,89.92977731,0.865201771,89.92977731,2021,13869.24226,92.87133064,66.7,0,68.41931891,0,63.70786517,2021,13869.24226,92.87133064,71.2,0,73.84942359,0,68.76404494,2021,13869.24226,95.41375617,91.49561841,0,94.66293789,0,92.66082454,2021,13869.24226,92.1253482,87.60515012,0,93.55411674,0,91.11826405,2021,13869.24226,72.26966749,71.85401921,0,99.38211634,0,84.62534077,2021,13869.24226,59.19465891,59.47233582,0,100,0,81.30199376,2021,13869.24226,99.56105833,98.91,0.633618938,97.36688115,1.037447443,95.65952225,2021,13869.24226,99.45132291,98.71,0.565485403,97.15009952,0.957522748,95.13338634,,,,,,,,,,,,,,,,
BRN,Brunei Darussalam,1,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990,70358.72409,96.68731667,85.23504477,15.07522068,69.59115586,15.35259785,68.96079517,1990,70358.72409,93.63046516,80.82220636,15.85391481,66.26506379,16.14088262,65.55662621,1990,70358.72409,83.61119217,52.32790612,0,60.20504817,0,59.90874192,1990,70358.72409,71.71121518,37.53344193,0,48.76757505,0,48.55737602,1990,70358.72409,99.91447963,98.79,6.410343942,90.17328842,6.853639913,89.47969342,1990,70358.72409,99.89309954,98.56,6.951973344,88.99520233,7.451179472,88.18518416,,,,,,,,,,,,,,,,
BRN,Brunei Darussalam,1,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991,70439.0532,100,85.55718,49.39003225,36.16714775,49.39003225,36.16714775,1991,70439.0532,100,85.07533,50.21576559,34.85956441,50.21576559,34.85956441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991,70439.0532,96.68767326,85.71119768,14.58068269,70.72281506,14.86569459,70.08256898,1991,70439.0532,93.63088658,81.14294539,15.56033262,67.00592925,15.85300013,66.28997959,1991,70439.0532,83.61530579,52.65777628,0,60.62149832,0,60.32629909,1991,70439.0532,71.71649674,37.85437714,0,49.24475766,0,49.03638379,1991,70439.0532,99.91457744,98.79,6.4161775,90.16716786,6.85931607,89.47401726,1991,70439.0532,99.8932218,98.56,6.958470475,88.98834859,7.457506857,88.17885678,,,,,,,,,,,,,,,,
BRN,Brunei Darussalam,1,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992,71781.1029,100,84.19601,51.96420294,32.23180706,51.96420294,32.23180706,1992,71781.1029,100,82.81611,53.90603278,28.91007722,53.90603278,28.91007722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992,71781.1029,96.69351265,86.21015551,14.26607365,71.69876216,14.55776578,71.0557749,1992,71781.1029,93.63778768,81.42301393,15.54223608,67.40702276,15.83841342,66.69355037,1992,71781.1029,83.68276669,53.11011481,0,61.1444117,0,60.8988795,1992,71781.1029,71.80320043,38.07002884,0,49.50365944,0,49.358252,1992,71781.1029,99.91617899,98.79,6.513094305,90.06555173,6.953619921,89.37971341,1992,71781.1029,99.89522374,98.57,7.016629069,88.95475038,7.51346993,88.15319674,,,,,,,,,,,,,,,,
BRN,Brunei Darussalam,1,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993,70154.42473,100,83.74086,52.22199694,31.51886306,52.22199694,31.51886306,1993,70154.42473,100,81.29245,55.30783353,25.98461647,55.30783353,25.98461647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993,70154.42473,96.6864061,86.67191339,13.4746483,73.11662951,13.77584626,72.4533716,1993,70154.42473,93.62938902,81.75483673,14.90375418,68.51848011,15.20794305,67.78488574,1993,70154.42473,83.60069073,53.58532716,0,61.81285013,0,61.50041412,1993,70154.42473,71.69773501,38.43294052,0,50.12605079,0,49.89991123,1993,70154.42473,99.91422987,98.8,6.341548984,90.27319827,6.785816365,89.57782,1993,70154.42473,99.89278734,98.59,6.788337596,89.25095416,7.289851675,88.43742105,,,,,,,,,,,,,,,,
BRN,Brunei Darussalam,1,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994,70570.96451,100,81.39322,55.30211515,26.09110485,55.30211515,26.09110485,1994,70570.96451,100,79.7348,56.92364345,22.81115655,56.92364345,22.81115655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994,70570.96451,96.68825706,87.08768191,13.07273865,74.07306508,13.38045956,73.40311631,1994,70570.96451,93.63157652,82.09650743,14.63811661,69.25855347,14.94814485,68.51922658,1994,70570.96451,83.62204207,54.08187518,0,62.42762702,0,62.12895592,1994,70570.96451,71.72514692,38.86316722,0,50.75023252,0,50.54204062,1994,70570.96451,99.91473756,98.83,6.208782455,90.49561915,6.65394849,89.80059696,1994,70570.96451,99.89342195,98.62,6.673303637,89.45533888,7.175818597,88.64236322,,,,,,,,,,,,,,,,
BRN,Brunei Darussalam,1,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995,71966.09741,100,83.48374,53.05136052,30.43237948,53.05136052,30.43237948,1995,71966.09741,100,82.3895,54.49147168,27.89802832,54.49147168,27.89802832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995,71966.09741,96.6943005,87.49378396,12.82222051,74.86021781,13.13530329,74.189742,1995,71966.09741,93.63871877,82.44417596,14.53344098,69.8401729,14.84834721,69.10189718,1995,71966.09741,83.69188252,54.70074765,0,63.15867159,0,62.91233879,1995,71966.09741,71.81492942,39.3586857,0,51.42366533,0,51.28162044,1995,71966.09741,99.91639506,98.86,6.140967907,90.64970415,6.585145372,89.96030917,1995,71966.09741,99.89549383,98.66,6.580397858,89.66378733,7.082505762,88.85688818,,,,,,,,,,,,,,,,
BRN,Brunei Darussalam,1,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995,71966.09741,100,83.48374,53.05136052,30.43237948,53.05136052,30.43237948,1995,71966.09741,100,82.3895,54.49147168,27.89802832,54.49147168,27.89802832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996,72320.98798,96.69580062,87.86600033,12.43347298,75.74551404,12.75255873,75.06877504,1996,72320.98798,93.64049164,82.82320865,14.19592548,70.70467648,14.51758096,69.95909771,1996,72320.98798,83.70924885,55.35113244,0,63.97104937,0,63.73561068,1996,72320.98798,71.83728256,39.97917492,0,52.33482508,0,52.20772375,1996,72320.98798,99.91680646,98.9,5.942915896,90.96806493,6.388711121,90.27795555,1996,72320.98798,99.89600808,98.71,6.353944267,90.0407305,6.85847103,89.23243806,,,,,,,,,,,,,,,,
BRN,Brunei Darussalam,1,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995,71966.09741,100,83.48374,53.05136052,30.43237948,53.05136052,30.43237948,1995,71966.09741,100,82.3895,54.49147168,27.89802832,54.49147168,27.89802832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997,69660.18601,96.68418115,88.19120253,11.64795153,76.98019102,11.97552282,76.27941389,1997,69660.18601,93.62675954,83.16551668,13.36990526,72.02487885,13.70109349,71.251013,1997,69660.18601,83.57504963,55.98460056,0,64.88650125,0,64.53746906,1997,69660.18601,71.66483797,40.55064479,0,53.32742998,0,53.06066386,1997,69660.18601,99.91361958,98.94,5.548824665,91.49306987,6.002090829,90.78578796,1997,69660.18601,99.89202448,98.76,5.911849346,90.64651246,6.425104407,89.81731984,,,,,,,,,,,,,,,,
BRN,Brunei Darussalam,1,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995,71966.09741,100,83.48374,53.05136052,30.43237948,53.05136052,30.43237948,1995,71966.09741,100,82.3895,54.49147168,27.89802832,54.49147168,27.89802832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,67770.17249,96.67537341,88.48503757,11.02170321,78.01037596,11.35632728,77.29038948,1998,67770.17249,93.61635039,83.50057932,12.68997693,73.18507671,13.02961355,72.38785773,1998,67770.17249,83.47380503,56.58518452,0,65.7355464,0,65.29770192,1998,67770.17249,71.53517992,41.12911373,0,54.30076806,0,53.92405034,1998,67770.17249,99.91120342,98.98,5.211163378,91.95939459,5.670473082,91.23861783,1998,67770.17249,99.88900428,98.81,5.532157874,91.18709738,6.052583628,90.34135577,,,,,,,,,,,,,,,,
BRN,Brunei Darussalam,1,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995,71966.09741,100,83.48374,53.05136052,30.43237948,53.05136052,30.43237948,1995,71966.09741,100,82.3895,54.49147168,27.89802832,54.49147168,27.89802832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,68366.66318,96.67820574,88.76143233,10.78268909,78.61612771,11.12152136,77.89372175,1999,68366.66318,93.61969769,83.81644728,12.45935535,73.85271978,12.80443205,73.05174472,1999,68366.66318,83.5063175,57.17158831,0,66.45527388,0,66.0399852,1999,68366.66318,71.5767756,41.69508657,0,55.11694767,0,54.76878592,1999,68366.66318,99.91198044,99.02,5.03296861,92.25683157,5.493403494,91.53689954,1999,68366.66318,99.88997554,98.85,5.376610624,91.46140604,5.898305603,90.61684591,,,,,,,,,,,,,,,,
BRN,Brunei Darussalam,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995,71966.09741,100,83.48374,53.05136052,30.43237948,53.05136052,30.43237948,1995,71966.09741,100,82.3895,54.49147168,27.89802832,54.49147168,27.89802832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,68865.7873,96.68053803,88.99883106,10.56891569,79.14499483,10.9114062,78.42036855,2000,68865.7873,93.62245404,84.10599169,12.23187139,74.48114692,12.58203342,73.67628837,2000,68865.7873,83.53312208,57.69161849,0,67.0947711,0,66.69825126,2000,68865.7873,71.61109799,42.20334588,0,55.85157279,0,55.52738191,2000,68865.7873,99.91262024,99.05,4.899987873,92.47907148,5.361174958,91.76003716,2000,68865.7873,99.8907753,98.89,5.211336169,91.74594048,5.734521115,90.90184252,,,,,,,,,,,,,,,,
BRN,Brunei Darussalam,1,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995,71966.09741,100,83.48374,53.05136052,30.43237948,53.05136052,30.43237948,1995,71966.09741,100,82.3895,54.49147168,27.89802832,54.49147168,27.89802832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,69338.92072,96.68271788,89.18894241,10.40334994,79.56250069,10.74871601,78.83654054,2001,69338.92072,93.62503022,84.38648434,12.00264961,75.09886246,12.35779322,74.29010169,2001,69338.92072,83.55820077,58.11478594,0,67.6120194,0,67.23390626,2001,69338.92072,71.64323442,42.71024294,0,56.58525321,0,56.28394469,2001,69338.92072,99.9132182,99.07,4.81821573,92.61984033,5.279634428,91.90218375,2001,69338.92072,99.89152275,98.92,5.091706021,91.95457622,5.615809749,91.11146298,,,,,,,,,,,,,,,,
BRN,Brunei Darussalam,1,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995,71966.09741,100,83.48374,53.05136052,30.43237948,53.05136052,30.43237948,1995,71966.09741,100,82.3895,54.49147168,27.89802832,54.49147168,27.89802832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,70631.87368,96.68852589,89.34952271,10.37886605,79.79498851,10.72576428,79.07359933,2002,70631.87368,93.63189423,84.58810248,11.98270607,75.39192384,12.34044917,74.58747094,2002,70631.87368,83.62514462,58.48330105,0,68.02315126,0,67.70038108,2002,70631.87368,71.72913154,43.03658503,0,57.0014687,0,56.77102243,2002,70631.87368,99.9148113,99.09,4.781322903,92.71278001,5.241386168,92.00103807,2002,70631.87368,99.89351412,98.95,5.02029665,92.1113138,5.543618756,91.27456306,,,,,,,,,,,,,,,,
BRN,Brunei Darussalam,1,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995,71966.09741,100,83.48374,53.05136052,30.43237948,53.05136052,30.43237948,1995,71966.09741,100,82.3895,54.49147168,27.89802832,54.49147168,27.89802832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,71331.75273,96.69158195,89.46255319,10.32899714,79.9924975,10.67719308,79.27287783,2003,71331.75273,93.63550594,84.79971741,11.85053984,75.8150899,12.21173063,75.0100991,2003,71331.75273,83.66044162,58.73770865,0,68.31605257,0,68.02241601,2003,71331.75273,71.77448861,43.40401582,0,57.51300626,0,57.31942659,2003,71331.75273,99.91564948,99.11,4.708177936,92.84420369,5.168056982,92.13497332,2003,71331.75273,99.89456186,98.96,5.011538584,92.14737826,5.53405064,91.31443421,,,,,,,,,,,,,,,,
