Country,iso3c,Year,Flag_HiY,Flag_LoworLowerMiddle,AdultSurvival_All,AdultSurvival_All_Source,AdultSurvival_Female,AdultSurvival_Female_Source,AdultSurvival_Male,AdultSurvival_Male_Source,AffordHouse,AffordHouse_Source,BasicSanitation,BasicSanitation_Source,Contraception,Contraception_Source,FoodSecure_All,FoodSecure_All_Source,FoodSecure_Female,FoodSecure_Female_Source,FoodSecure_Male,FoodSecure_Male_Source,GDP,GDP_Source,H_EducQual_All,H_EducQual_All_Source,H_EducQual_Female,H_EducQual_Female_Source,H_EducQual_Male,H_EducQual_Male_Source,NotAbsPoor,NotAbsPoor_Source,NotLowBirWt,NotLowBirWt_Source,NotLTUnemploy_All,NotLTUnemploy_All_Source,NotLTUnemploy_Female,NotLTUnemploy_Female_Source,NotLTUnemploy_Male,NotLTUnemploy_Male_Source,NotRelPoor,NotRelPoor_Source,NotStunted_All,NotStunted_All_Source,NotStunted_Female,NotStunted_Female_Source,NotStunted_Male,NotStunted_Male_Source,PISAaverage_All,PISAaverage_All_Source,PISAaverage_Female,PISAaverage_Female_Source,PISAaverage_Male,PISAaverage_Male_Source,PISAmath_All,PISAmath_All_Source,PISAmath_Female,PISAmath_Female_Source,PISAmath_Male,PISAmath_Male_Source,PISAreading_All,PISAreading_All_Source,PISAreading_Female,PISAreading_Female_Source,PISAreading_Male,PISAreading_Male_Source,PISAscience_All,PISAscience_All_Source,PISAscience_Female,PISAscience_Female_Source,PISAscience_Male,PISAscience_Male_Source,SafeSanitation,SafeSanitation_Source,SeniorSurvival_All,SeniorSurvival_All_Source,SeniorSurvival_Female,SeniorSurvival_Female_Source,SeniorSurvival_Male,SeniorSurvival_Male_Source,TotNetPrimEn_All,TotNetPrimEn_All_Source,TotNetPrimEn_Female,TotNetPrimEn_Female_Source,TotNetPrimEn_Male,TotNetPrimEn_Male_Source,TotNetUpSecEn_All,TotNetUpSecEn_All_Source,TotNetUpSecEn_Female,TotNetUpSecEn_Female_Source,TotNetUpSecEn_Male,TotNetUpSecEn_Male_Source,U5Survival_All,U5Survival_All_Source,U5Survival_Female,U5Survival_Female_Source,U5Survival_Male,U5Survival_Male_Source,WaterInHome,WaterInHome_Source
Papua New Guinea,PNG,2010,0,1,73.98766944,standard,77.89317349,standard,70.76366608,standard,,,18.62994335,standard,26.4,UNPD modern contraceptive use_married or in union retrieved 1_28_24 from https://population.un.org/dataportal/home?df=6db4f499-893c-4023-af9b-aedcdac7e2f123,,,,,,,3283.771969,standard,,,,,,,,,,WHO Low Birth weight retrieved 1_22_24 from https://www.who.int/data/nutrition/nlis/info/low-birth-weight,,,,,,,,,52.7,standard,52.1,standard,49.1,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,30.43726865,standard,36.7011425,standard,25.77734377,standard,,,,,,,,,,,,,93.83,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,94.6,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,93.83,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,20.10986,standard
Papua New Guinea,PNG,2011,0,1,74.79025306,standard,79.38505623,standard,71.01428997,standard,,,18.67508236,standard,27,UNPD modern contraceptive use_married or in union retrieved 1_28_24 from https://population.un.org/dataportal/home?df=6db4f499-893c-4023-af9b-aedcdac7e2f124,,,,,,,3225.143382,standard,,,,,,,,,,WHO Low Birth weight retrieved 1_22_24 from https://www.who.int/data/nutrition/nlis/info/low-birth-weight,,,,,,,,,52.4,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.89713543,standard,37.67957049,standard,25.90977871,standard,,,,,,,,,,,,,93.96,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,94.74,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,93.96,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,21.44183,standard
Papua New Guinea,PNG,2012,0,1,75.02820917,standard,79.82531558,standard,71.08578097,standard,,,18.71987724,standard,27.5,UNPD modern contraceptive use_married or in union retrieved 1_28_24 from https://population.un.org/dataportal/home?df=6db4f499-893c-4023-af9b-aedcdac7e2f125,,,,,,,3282.865921,standard,,,,,,,,,,WHO Low Birth weight retrieved 1_22_24 from https://www.who.int/data/nutrition/nlis/info/low-birth-weight,,,,,,,,,52,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.08856511,standard,38.0633962,standard,25.96635657,standard,,,,,,,,,,,,,94.1,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,94.87,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,94.1,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,22.7885,standard
Papua New Guinea,PNG,2013,0,1,75.28322673,standard,80.20837108,standard,71.22717282,standard,,,18.76937467,standard,28,UNPD modern contraceptive use_married or in union retrieved 1_28_24 from https://population.un.org/dataportal/home?df=6db4f499-893c-4023-af9b-aedcdac7e2f126,,,,,,,3317.873476,standard,,,,,,,,,,WHO Low Birth weight retrieved 1_22_24 from https://www.who.int/data/nutrition/nlis/info/low-birth-weight,,,,,,,,,51.6,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.2548381,standard,38.44447813,standard,25.98127617,standard,,,,,,,,,,,,,94.24,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,95.01,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,94.24,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,24.15476,standard
Papua New Guinea,PNG,2014,0,1,75.71470112,standard,80.57829768,standard,71.6871535,standard,,,18.82327603,standard,28.6,UNPD modern contraceptive use_married or in union retrieved 1_28_24 from https://population.un.org/dataportal/home?df=6db4f499-893c-4023-af9b-aedcdac7e2f127,,,,,,,3669.97675,standard,,,,,,,,,,WHO Low Birth weight retrieved 1_22_24 from https://www.who.int/data/nutrition/nlis/info/low-birth-weight,,,,,,,,,51.3,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.57551054,standard,38.80870913,standard,26.24759329,standard,,,,,,,,,,,,,94.39,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,95.13,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,94.39,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,25.54207,standard
Papua New Guinea,PNG,2015,0,1,76.43727706,standard,81.87537723,standard,71.91916956,standard,,,18.88128611,standard,29.1,UNPD modern contraceptive use_married or in union retrieved 1_28_24 from https://population.un.org/dataportal/home?df=6db4f499-893c-4023-af9b-aedcdac7e2f128,,,,,,,3813.18039,standard,,,,,,,,,,WHO Low Birth weight retrieved 1_22_24 from https://www.who.int/data/nutrition/nlis/info/low-birth-weight,,,,,,,,,50.9,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.06804771,standard,39.79443089,standard,26.40741939,standard,,,,,,,,,,,,,94.52,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,95.28,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,94.52,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,26.95183,standard
Papua New Guinea,PNG,2016,0,1,76.48886828,standard,81.84007128,standard,72.00592815,standard,,,18.94311069,standard,29.7,UNPD modern contraceptive use_married or in union retrieved 1_28_24 from https://population.un.org/dataportal/home?df=6db4f499-893c-4023-af9b-aedcdac7e2f129,,,,,,,3924.423946,standard,,,,,,,,,,WHO Low Birth weight retrieved 1_22_24 from https://www.who.int/data/nutrition/nlis/info/low-birth-weight,,,,,,,,,50.6,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.18966971,standard,39.92742358,standard,26.49346972,standard,88.52355,standard,86.88767,standard,90.01353,standard,,,,,,,94.67,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,95.41,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,94.67,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,28.38545,standard
Papua New Guinea,PNG,2017,0,1,76.84003625,standard,81.88357167,standard,72.56815432,standard,,,19.0084607,standard,30.2,UNPD modern contraceptive use_married or in union retrieved 1_28_24 from https://population.un.org/dataportal/home?df=6db4f499-893c-4023-af9b-aedcdac7e2f130,,,,,,,3967.016196,standard,358,standard,360,standard,355,standard,,,,WHO Low Birth weight retrieved 1_22_24 from https://www.who.int/data/nutrition/nlis/info/low-birth-weight,,,,,,,,,50.2,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.49856968,standard,40.12535198,standard,26.83454282,standard,,,,,,,,,,,,,94.81,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,95.55,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,94.81,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,29.84432,standard
Papua New Guinea,PNG,2018,0,1,76.7679393,standard,81.75920687,standard,72.50108526,standard,,,19.07740379,standard,30.6,UNPD modern contraceptive use_married or in union retrieved 1_28_24 from https://population.un.org/dataportal/home?df=6db4f499-893c-4023-af9b-aedcdac7e2f131,,,,,,,3865.011517,standard,357.8036194,standard,360.3070679,standard,355.3710938,standard,,,,WHO Low Birth weight retrieved 1_22_24 from https://www.who.int/data/nutrition/nlis/info/low-birth-weight,,,,,,,,,49.8,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.62102265,standard,40.22582854,standard,26.94538041,standard,98.69444,standard,,,,,42.52187,standard,38.36845,standard,46.28647,standard,94.95,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,95.69,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,94.95,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,31.33034,standard
Papua New Guinea,PNG,2019,0,1,77.12169016,standard,82.5564335,standard,72.44977669,standard,,,19.14928727,standard,30.9,UNPD modern contraceptive use_married or in union retrieved 1_28_24 from https://population.un.org/dataportal/home?df=6db4f499-893c-4023-af9b-aedcdac7e2f132,,,,,,,3947.933924,standard,,,,,,,,,,WHO Low Birth weight retrieved 1_22_24 from https://www.who.int/data/nutrition/nlis/info/low-birth-weight,,,,,,,,,49.5,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.86241576,standard,40.94468741,standard,26.8629885,standard,,,,,,,,,,,,,95.1,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,95.82,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,95.1,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,32.8444,standard
Papua New Guinea,PNG,2020,0,1,77.57565727,standard,82.57910686,standard,73.21663246,standard,,,19.22383373,standard,31.3,UNPD modern contraceptive use_married or in union retrieved 1_28_24 from https://population.un.org/dataportal/home?df=6db4f499-893c-4023-af9b-aedcdac7e2f133,,,,,,,3741.661578,standard,363.3206177,standard,366.5190125,standard,359.1444092,standard,,,,WHO Low Birth weight retrieved 1_22_24 from https://www.who.int/data/nutrition/nlis/info/low-birth-weight,,,,,,,,,49.3,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.27058758,standard,41.14857254,standard,27.35156118,standard,,,,,,,,,,,,,95.23,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,95.95,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,95.23,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,34.38784,standard
Papua New Guinea,PNG,2021,0,1,76.95331392,standard,82.16293778,standard,72.38304614,standard,,,19.26172062,standard,31.6,UNPD modern contraceptive use_married or in union retrieved 1_28_24 from https://population.un.org/dataportal/home?df=6db4f499-893c-4023-af9b-aedcdac7e2f134,,,,,,,3637.91344,standard,,,,,,,,,,,,,,,,,,,49,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.22354713,standard,38.48309361,standard,24.13256961,standard,,,,,,,,,,,,,95.38,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,96.07,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,95.38,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,35.0873,standard
Samoa,WSM,1990,0,1,78.91377428,standard,84.37941287,standard,74.03445109,standard,,,,,21.9,UNPD modern contraceptive use_married or in union retrieved 1_28_24 from https://population.un.org/dataportal/home?df=6db4f499-893c-4023-af9b-aedcdac7e2f265,,,,,,,3655.951872,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.18028155,standard,45.11828876,standard,28.82988062,standard,,,,,,,,,,,,,96.75,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,97.3,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,96.75,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,,
Samoa,WSM,1991,0,1,79.26156302,standard,84.56175377,standard,74.51351881,standard,,,,,22,UNPD modern contraceptive use_married or in union retrieved 1_28_24 from https://population.un.org/dataportal/home?df=6db4f499-893c-4023-af9b-aedcdac7e2f266,,,,,,,3560.96056,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.68237785,standard,45.49428447,standard,29.22526343,standard,,,,,,,,,,,,,96.85,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,97.38,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,96.85,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,,
Samoa,WSM,1992,0,1,79.88084344,standard,85.15704605,standard,75.1403867,standard,,,,,22.2,UNPD modern contraceptive use_married or in union retrieved 1_28_24 from https://population.un.org/dataportal/home?df=6db4f499-893c-4023-af9b-aedcdac7e2f267,,,,,,,3530.858305,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.33351946,standard,46.13917326,standard,29.71793515,standard,,,,,,,,,,,,,96.94,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,97.46,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,96.94,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,,
Samoa,WSM,1993,0,1,80.33043451,standard,85.49089441,standard,75.68463499,standard,,,,,22.4,UNPD modern contraceptive use_married or in union retrieved 1_28_24 from https://population.un.org/dataportal/home?df=6db4f499-893c-4023-af9b-aedcdac7e2f268,,,,,,,3642.097665,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.88332778,standard,46.69500662,standard,30.18927511,standard,,,,,,,,,,,,,97.04,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,97.55,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,97.04,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,,
Samoa,WSM,1994,0,1,80.71686008,standard,85.79048227,standard,76.13340258,standard,,,,,22.6,UNPD modern contraceptive use_married or in union retrieved 1_28_24 from https://population.un.org/dataportal/home?df=6db4f499-893c-4023-af9b-aedcdac7e2f269,,,,,,,3513.731133,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.33617411,standard,47.19898786,standard,30.53743708,standard,93.69349,standard,94.4646,standard,92.99915,standard,,,,,,,97.14,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,97.63,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,97.14,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,,
Samoa,WSM,1995,0,1,81.15906275,standard,86.08746729,standard,76.68599502,standard,,,,,22.8,UNPD modern contraceptive use_married or in union retrieved 1_28_24 from https://population.un.org/dataportal/home?df=6db4f499-893c-4023-af9b-aedcdac7e2f270,,,,,,,3709.757389,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.91868587,standard,47.70130601,standard,31.11911254,standard,,,,,,,,,,,,,97.24,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,97.71,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,97.24,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,,
Samoa,WSM,1996,0,1,81.55705289,standard,86.38375401,standard,77.15945596,standard,,,,,22.9,UNPD modern contraceptive use_married or in union retrieved 1_28_24 from https://population.un.org/dataportal/home?df=6db4f499-893c-4023-af9b-aedcdac7e2f271,,,,,,,3935.331834,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.43425748,standard,48.21004828,standard,31.58116782,standard,,,,,,,,,,,,,97.33,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,97.78,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,97.33,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,,
Samoa,WSM,1997,0,1,81.94890039,standard,86.67115304,standard,77.63331342,standard,,,,,23.1,UNPD modern contraceptive use_married or in union retrieved 1_28_24 from https://population.un.org/dataportal/home?df=6db4f499-893c-4023-af9b-aedcdac7e2f272,,,,,,,3920.057511,standard,,,,,,,,,,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.95815105,standard,48.72600777,standard,32.04967937,standard,,,,,,,,,,,,,97.42,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,97.86,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,97.42,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,,
Samoa,WSM,1998,0,1,82.34505684,standard,86.95118807,standard,78.13022538,standard,,,,,23.3,UNPD modern contraceptive use_married or in union retrieved 1_28_24 from https://population.un.org/dataportal/home?df=6db4f499-893c-4023-af9b-aedcdac7e2f273,,,,,,,3965.190207,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.51104621,standard,49.25086605,standard,32.56920615,standard,93.19406,standard,95.89191,standard,90.73138,standard,65.18254,standard,69.06514,standard,61.71324,standard,97.51,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,97.94,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,97.51,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,,
Samoa,WSM,1999,0,1,82.72488007,standard,87.22935632,standard,78.60416621,standard,,,,,23.6,UNPD modern contraceptive use_married or in union retrieved 1_28_24 from https://population.un.org/dataportal/home?df=6db4f499-893c-4023-af9b-aedcdac7e2f274,,,,,,,4011.241866,standard,,,,,,,,,,,,,,,,,,,93.6,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.04706976,standard,49.77235292,standard,33.06287779,standard,92.2059,standard,89.25591,standard,89.03958,standard,69.28972,standard,72.67569,standard,66.27104,standard,97.6,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,98.01,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,97.6,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,,
Samoa,WSM,2000,0,1,83.11346918,standard,87.51695383,standard,79.09020667,standard,,,91.55052507,standard,23.9,UNPD modern contraceptive use_married or in union retrieved 1_28_24 from https://population.un.org/dataportal/home?df=6db4f499-893c-4023-af9b-aedcdac7e2f275,,,,,,,4174.367788,standard,,,,,,,,,,,,,,,,,,,94.2,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.93764181,standard,41.61596923,standard,50.311694,standard,33.59133703,standard,94.20505,standard,96.10363,standard,92.45665,standard,59.33471,standard,62.85339,standard,56.20616,standard,97.68,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,98.08,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,97.68,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,86.41184,standard
Samoa,WSM,2001,0,1,83.49439317,standard,87.80624005,standard,79.56531356,standard,,,91.55192054,standard,24.2,UNPD modern contraceptive use_married or in union retrieved 1_28_24 from https://population.un.org/dataportal/home?df=6db4f499-893c-4023-af9b-aedcdac7e2f276,,,,,,,4446.083709,standard,,,,,,,,,,,,,,,,,,,94.5,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.93082991,standard,42.15466944,standard,50.81230401,standard,34.08715889,standard,98.09756,standard,99.76575,standard,96.55684,standard,70.94981,standard,77.32997,standard,65.29046,standard,97.75,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,98.14,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,97.75,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,86.40748,standard
Samoa,WSM,2002,0,1,83.86187179,standard,88.09549186,standard,80.01602298,standard,,,91.54997935,standard,24.6,UNPD modern contraceptive use_married or in union retrieved 1_28_24 from https://population.un.org/dataportal/home?df=6db4f499-893c-4023-af9b-aedcdac7e2f277,,,,,,,4669.688151,standard,,,,,,,86.3,standard,,,,,,,,,,,94.8,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.94033996,standard,42.68308754,standard,51.31669282,standard,34.55576989,standard,,,,,,,,,,,,,97.81,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,98.19,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,97.81,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,86.41357,standard
Samoa,WSM,2003,0,1,84.17684687,standard,88.33152398,standard,80.41923845,standard,,,91.54624913,standard,24.9,UNPD modern contraceptive use_married or in union retrieved 1_28_24 from https://population.un.org/dataportal/home?df=6db4f499-893c-4023-af9b-aedcdac7e2f278,,,,,,,4891.870273,standard,,,,,,,,,,"World Health Organization, 2005. Western pacific country health information profiles: 2005 revision. Retrieved from: https://iris.wpro.who.int/bitstream/handle/10665.1/13994/9290611979_2005_full.pdf",,,,,,,,,95,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.95852793,standard,43.13790108,standard,51.70291367,standard,34.9688869,standard,,,,,,,,,,,,,97.85,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,98.23,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,97.85,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,86.4252,standard
Samoa,WSM,2004,0,1,84.48344052,standard,88.5891353,standard,80.78758611,standard,,,91.54254869,standard,25.3,UNPD modern contraceptive use_married or in union retrieved 1_28_24 from https://population.un.org/dataportal/home?df=6db4f499-893c-4023-af9b-aedcdac7e2f279,,,,,,,5025.922094,standard,,,,,,,,,,"World Health Organization, 2010. Western pacific country health information profiles: 2010 revision. Retrieved from: https://iris.wpro.who.int/bitstream/handle/10665.1/5511/9789290614913_eng.pdf",,,,,,,,,95.2,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.97656555,standard,43.59738886,standard,52.1833281,standard,35.32818578,standard,,,,,,,,,,,,,97.88,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,98.25,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,97.88,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,86.43673,standard
Samoa,WSM,2005,0,1,84.66869151,standard,88.64251091,standard,81.10159165,standard,,,91.88973307,standard,25.6,UNPD modern contraceptive use_married or in union retrieved 1_28_24 from https://population.un.org/dataportal/home?df=6db4f499-893c-4023-af9b-aedcdac7e2f280,,,,,,,5343.8904,standard,,,,,,,,,,"Samoa Demographic and Health Survey 2009, https://dhsprogram.com/pubs/pdf/fr240/fr240.pdf",,,,,,,,,95.3,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.20897657,standard,43.88489149,standard,52.35567899,standard,35.63920761,standard,,,,,,,,,,,,,97.89,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,98.26,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,97.89,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,86.68465,standard
Samoa,WSM,2006,0,1,85.03023802,standard,89.00358768,standard,81.47584406,standard,,,92.23782482,standard,26,UNPD modern contraceptive use_married or in union retrieved 1_28_24 from https://population.un.org/dataportal/home?df=6db4f499-893c-4023-af9b-aedcdac7e2f281,,,,,,,5436.127771,standard,,,,,,,,,,"Samoa Demographic and Health Survey 2009, https://dhsprogram.com/pubs/pdf/fr240/fr240.pdf",,,,,,,,,95.3,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.44206137,standard,44.22321148,standard,52.66991907,standard,35.9478631,standard,,,,,,,,,,,,,97.89,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,98.26,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,97.89,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,86.93107,standard
Samoa,WSM,2007,0,1,85.18613604,standard,89.09966677,standard,81.68666982,standard,,,92.58687931,standard,26.2,UNPD modern contraceptive use_married or in union retrieved 1_28_24 from https://population.un.org/dataportal/home?df=6db4f499-893c-4023-af9b-aedcdac7e2f282,,,,,,,5431.029176,standard,,,,,,,,,,"Ministry of Health/Samoa, Samoa Bureau of Statistics, and ICF Macro. 2010. Samoa Demographic and Health Survey 2009. Apia, Samoa: Ministry of Health/Samoa. Retrieved from: http://www.spc.int/DigitalLibrary/Doc/SDD/DHS/Samoa_Demographic_and_Health_Survey_DHS_2009.pdf",,,,,,,,,95.3,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.67551143,standard,44.36519555,standard,52.75574893,standard,36.1248021,standard,92.72203,standard,93.18368,standard,92.28892,standard,,,,,,,97.89,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,98.26,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,97.89,World Bank Retrieved 1_18_24 from https://databank.worldbank.org/source/world-development-indicators,87.17588,standard
